,8,9,10,11,12
TLDC1,0.00395256916996047,0.00581395348837209,0.0101010101010101,0,0
COTL1,0.58498023715415,1.43023255813953,0.181818181818182,0,0
KLHL36,0.0355731225296443,0.0116279069767442,0.0202020202020202,0.0192307692307692,0
USP10,0.0434782608695652,0.0406976744186047,0.0505050505050505,0.0769230769230769,0
ZDHHC7,0.0197628458498024,0.063953488372093,0.0101010101010101,0.0384615384615385,0
KIAA0513,0.00790513833992095,0.00581395348837209,0.0202020202020202,0,0
GSE1,0.0158102766798419,0.0116279069767442,0.0404040404040404,0.0384615384615385,0
GINS2,0,0,0,0.0192307692307692,0.0344827586206897
C16orf74,0.00790513833992095,0.0116279069767442,0.0404040404040404,0.0769230769230769,0
EMC8,0.0395256916996047,0.0232558139534884,0.111111111111111,0.0576923076923077,0
COX4I1,1.41897233201581,1.49418604651163,1.24242424242424,2.15384615384615,0.0689655172413793
IRF8,0.0474308300395257,0.186046511627907,0,0,0
LINC02132,0.0237154150197628,0.0116279069767442,0,0,0
MTHFSD,0.00395256916996047,0.00581395348837209,0.0202020202020202,0,0
C16orf95,0,0.00581395348837209,0,0,0
FBXO31,0.0118577075098814,0,0.171717171717172,0.0384615384615385,0
MAP1LC3B,0.517786561264822,0.441860465116279,0.828282828282828,0.25,0.517241379310345
ZCCHC14,0,0.00581395348837209,0.0202020202020202,0,0
KLHDC4,0.0395256916996048,0.00581395348837209,0,0,0
SLC7A5,0.130434782608696,0.0406976744186047,0,0.0192307692307692,0.0344827586206897
BANP,0.0948616600790514,0.0581395348837209,0.0202020202020202,0.0192307692307692,0.0344827586206897
ZC3H18,0.0158102766798419,0.0406976744186047,0.0202020202020202,0.0384615384615385,0
CYBA,1.09881422924901,1.65116279069767,0.282828282828283,0.134615384615385,0
MVD,0.0632411067193676,0,0.0606060606060606,0.0576923076923077,0
SNAI3,0.0276679841897233,0.0232558139534884,0,0,0
RNF166,0.0592885375494071,0.063953488372093,0.0303030303030303,0.0192307692307692,0
CTU2,0.0276679841897233,0.00581395348837209,0.0202020202020202,0.0192307692307692,0
PIEZO1,0.00790513833992095,0.0290697674418605,0.252525252525253,0.0384615384615385,0
CDT1,0,0,0.0101010101010101,0,0
APRT,0.316205533596838,0.244186046511628,0.383838383838384,0.307692307692308,0
GALNS,0.0118577075098814,0.0116279069767442,0,0.0384615384615385,0
TRAPPC2L,0.0948616600790514,0.104651162790698,0.121212121212121,0.115384615384615,0
CBFA2T3,0.00395256916996047,0.0116279069767442,0.0101010101010101,0,0
ACSF3,0.0118577075098814,0.0406976744186047,0.0202020202020202,0,0
AC009113.1,0.00395256916996047,0,0,0.0192307692307692,0
ZNF778,0.0118577075098814,0.00581395348837209,0.0101010101010101,0,0
ANKRD11,0.0988142292490119,0.0523255813953488,0.161616161616162,0.115384615384615,0.0344827586206897
SPG7,0.0395256916996047,0.0581395348837209,0.111111111111111,0.0576923076923077,0
RPL13,13.0553359683794,6.83139534883721,8.70707070707071,6.90384615384615,0.96551724137931
CPNE7,0.0197628458498024,0,0,0,0
DPEP1,0,0,0.0404040404040404,0,0
CHMP1A,0.0237154150197628,0.0116279069767442,0.0707070707070707,0.0384615384615385,0
SPATA33,0.0118577075098814,0.0174418604651163,0.0101010101010101,0.0384615384615385,0
CDK10,0.0197628458498024,0.0174418604651163,0.0909090909090909,0.173076923076923,0
SPATA2L,0.0197628458498024,0.00581395348837209,0.0101010101010101,0,0
VPS9D1,0.00395256916996047,0.0116279069767442,0,0.0384615384615385,0
ZNF276,0.0158102766798419,0.0174418604651163,0.0303030303030303,0.0192307692307692,0
FANCA,0.0158102766798419,0.0116279069767442,0.0101010101010101,0,0
SPIRE2,0.00395256916996047,0,0,0,0
TCF25,0.158102766798419,0.174418604651163,0.272727272727273,0.0576923076923077,0
TUBB3,0,0.00581395348837209,0.0505050505050505,0.0192307692307692,0.0689655172413793
DEF8,0.0395256916996047,0.0290697674418605,0.0404040404040404,0,0.0344827586206897
CENPBD1,0,0.0232558139534884,0,0,0
DBNDD1,0,0.0116279069767442,0,0.0192307692307692,0
GAS8,0,0,0.0303030303030303,0.0192307692307692,0.0689655172413793
DOC2B,0,0,0.0606060606060606,0,0
RPH3AL,0,0,0.0505050505050505,0.0576923076923077,0
RFLNB,0,0.00581395348837209,0.0808080808080808,0,0
VPS53,0.00790513833992095,0.0232558139534884,0,0.0192307692307692,0
FAM57A,0.00395256916996047,0.00581395348837209,0.0101010101010101,0,0
GEMIN4,0.0395256916996048,0.00581395348837209,0.0101010101010101,0,0
GLOD4,0.0671936758893281,0.0755813953488372,0.0808080808080808,0.0769230769230769,0
MRM3,0.0316205533596838,0.0174418604651163,0.0101010101010101,0.0192307692307692,0
NXN,0,0,0.0303030303030303,0.0192307692307692,0
TIMM22,0.0316205533596838,0.0116279069767442,0.0202020202020202,0.0192307692307692,0
ABR,0.0197628458498024,0.0930232558139535,0.0707070707070707,0,0
YWHAE,0.16600790513834,0.290697674418605,0.585858585858586,0.730769230769231,0.0344827586206897
CRK,0.0237154150197628,0.0465116279069767,0.131313131313131,0.0192307692307692,0
MYO1C,0.00790513833992095,0.0232558139534884,0.0505050505050505,0.115384615384615,0
INPP5K,0.0355731225296443,0.00581395348837209,0.0404040404040404,0.0576923076923077,0
PITPNA-AS1,0.0711462450592885,0.0232558139534884,0.0202020202020202,0,0
PITPNA,0.0118577075098814,0.0348837209302326,0.0606060606060606,0.0192307692307692,0
SLC43A2,0,0.063953488372093,0,0.0192307692307692,0
SCARF1,0,0.00581395348837209,0.151515151515152,0.0384615384615385,0
RILP,0.0118577075098814,0.0290697674418605,0.0707070707070707,0,0.0689655172413793
PRPF8,0.075098814229249,0.063953488372093,0.101010101010101,0.134615384615385,0
MIR22HG,0.00790513833992095,0.0406976744186047,0.0808080808080808,0.0384615384615385,0
WDR81,0,0.0232558139534884,0.0303030303030303,0,0
SERPINF2,0,0.0116279069767442,0.0101010101010101,0.403846153846154,0
SERPINF1,0,0.162790697674419,0,1.46153846153846,0
SMYD4,0.0197628458498024,0.0348837209302326,0.0404040404040404,0,0
RPA1,0.0276679841897233,0.0348837209302326,0.111111111111111,0.0192307692307692,0.0344827586206897
DPH1,0.0158102766798419,0,0.0101010101010101,0,0
OVCA2,0.0632411067193676,0.0116279069767442,0.0404040404040404,0,0.0344827586206897
HIC1,0,0,0.0808080808080808,0,0
SMG6,0.0276679841897233,0.00581395348837209,0.121212121212121,0,0
SRR,0.00790513833992095,0,0,0.0192307692307692,0
TSR1,0.00790513833992095,0.00581395348837209,0.0303030303030303,0.0192307692307692,0
SGSM2,0.00790513833992095,0.00581395348837209,0.0404040404040404,0,0
MNT,0.00395256916996047,0.0116279069767442,0.0202020202020202,0.0192307692307692,0
METTL16,0.0158102766798419,0,0.0202020202020202,0,0
PAFAH1B1,0.118577075098814,0.0697674418604651,0.101010101010101,0.0384615384615385,0.0344827586206897
CLUH,0.0237154150197629,0.0116279069767442,0,0.0576923076923077,0
RAP1GAP2,0.00395256916996047,0,0,0,0
CTNS,0.0118577075098814,0.0290697674418605,0,0,0
TAX1BP3,0.00790513833992095,0.0116279069767442,0.0505050505050505,0.0192307692307692,0
EMC6,0.0869565217391304,0.063953488372093,0.131313131313131,0.115384615384615,0
ITGAE,0.150197628458498,0.145348837209302,0.0404040404040404,0.0576923076923077,0
NCBP3,0.0553359683794466,0.0290697674418605,0.0909090909090909,0.0192307692307692,0
CAMKK1,0.00395256916996047,0.00581395348837209,0.0202020202020202,0,0
P2RX1,0.00790513833992095,0.0290697674418605,0,0,0
ATP2A3,0.0355731225296443,0.00581395348837209,0.0505050505050505,0,0
ZZEF1,0.0316205533596838,0.0232558139534884,0.0404040404040404,0.0192307692307692,0
CYB5D2,0,0.00581395348837209,0.0606060606060606,0,0
ANKFY1,0.0158102766798419,0.0116279069767442,0.0505050505050505,0,0
UBE2G1,0.126482213438735,0.0348837209302326,0.111111111111111,0.0384615384615385,0
SPNS3,0.0158102766798419,0.0116279069767442,0,0,0
AC127521.1,0.0158102766798419,0,0,0,0
SPNS2,0,0,0.121212121212121,0,0
MYBBP1A,0,0.00581395348837209,0.0303030303030303,0,0
PELP1,0.00395256916996047,0.0116279069767442,0.0202020202020202,0,0
ARRB2,0.0909090909090909,0.255813953488372,0.0101010101010101,0,0.0344827586206897
MED11,0.0434782608695652,0.0523255813953488,0.0606060606060606,0,0
CXCL16,0.0197628458498024,0.63953488372093,0.0303030303030303,0.0192307692307692,0
ZMYND15,0,0.0116279069767442,0,0,0
TM4SF5,0,0,0,0.307692307692308,0
VMO1,0,0.104651162790698,0.0101010101010101,0,0
PSMB6,0.221343873517787,0.25,0.393939393939394,0.326923076923077,0.103448275862069
PLD2,0.00395256916996047,0.0116279069767442,0.0303030303030303,0,0
MINK1,0.0237154150197628,0.0290697674418605,0.0606060606060606,0.0192307692307692,0
SLC25A11,0.0474308300395257,0.063953488372093,0.111111111111111,0.153846153846154,0
RNF167,0.150197628458498,0.0697674418604651,0.111111111111111,0.173076923076923,0.0689655172413793
PFN1,3.85770750988142,3.48255813953488,2.36363636363636,1.90384615384615,0.344827586206897
ENO3,0.0513833992094862,0,0,0,0
SPAG7,0.0513833992094862,0.0930232558139535,0.0808080808080808,0.173076923076923,0
CAMTA2,0.0474308300395257,0.0116279069767442,0.0303030303030303,0.0384615384615385,0
KIF1C,0,0.0290697674418605,0.0808080808080808,0.0576923076923077,0
ZNF232,0,0.0116279069767442,0,0,0
SCIMP,0,0.0523255813953488,0,0,0
RABEP1,0.0355731225296443,0.0406976744186047,0.0404040404040404,0.0576923076923077,0
NUP88,0.00790513833992095,0.0232558139534884,0.0303030303030303,0.0192307692307692,0
RPAIN,0.0790513833992095,0.0406976744186047,0.151515151515152,0.173076923076923,0.0344827586206897
C1QBP,0.260869565217391,0.11046511627907,0.212121212121212,0.153846153846154,0.0689655172413793
DHX33,0.0118577075098814,0,0.0202020202020202,0,0
DERL2,0.102766798418972,0.0755813953488372,0.0707070707070707,0.0384615384615385,0
MIS12,0.0237154150197628,0,0.0303030303030303,0.0192307692307692,0
NLRP1,0.0553359683794466,0.0348837209302326,0.0505050505050505,0,0.0344827586206897
WSCD1,0,0,0.0404040404040404,0,0
PIMREG,0,0,0,0.0192307692307692,0
TXNDC17,0.126482213438735,0.215116279069767,0.212121212121212,0.461538461538462,0.0344827586206897
MED31,0.0553359683794466,0.0406976744186047,0.151515151515152,0.0576923076923077,0
C17orf100,0,0.00581395348837209,0.0101010101010101,0,0
SLC13A5,0,0,0,0.0769230769230769,0
XAF1,0.0197628458498024,0.0406976744186047,0.171717171717172,0.0192307692307692,0
ALOX12-AS1,0.0237154150197628,0,0,0.0384615384615385,0
RNASEK,0.08300395256917,0.0872093023255814,0.0909090909090909,0.0576923076923077,0
C17orf49,0.0355731225296443,0.0116279069767442,0.0707070707070707,0.0384615384615385,0
BCL6B,0,0,0.191919191919192,0,0
SLC16A13,0.0118577075098814,0.00581395348837209,0.0101010101010101,0.0384615384615385,0
CLEC10A,0,0.156976744186047,0,0,0
ASGR2,0,0.0232558139534884,0,0.923076923076923,0
ASGR1,0,0.0988372093023256,0.0202020202020202,0.519230769230769,0
DLG4,0.00395256916996047,0,0,0,0
ACADVL,0.241106719367589,0.25,0.171717171717172,0.942307692307692,0
DVL2,0.0158102766798419,0.0116279069767442,0,0,0
PHF23,0.0276679841897233,0.0174418604651163,0.0606060606060606,0.0576923076923077,0
GABARAP,0.379446640316206,0.988372093023256,0.484848484848485,0.730769230769231,0.206896551724138
CTDNEP1,0.0158102766798419,0.0872093023255814,0.0909090909090909,0.115384615384615,0
ELP5,0.0632411067193676,0.0581395348837209,0.0404040404040404,0.0961538461538462,0
CLDN7,0.0118577075098814,0.0232558139534884,0.0202020202020202,0.634615384615385,0
EIF5A,0.280632411067194,0.331395348837209,0.393939393939394,0.288461538461538,0
GPS2,0.0434782608695652,0.0174418604651163,0.0202020202020202,0.0192307692307692,0
NEURL4,0,0,0.0202020202020202,0,0
ACAP1,0.320158102766798,0,0,0,0
PLSCR3,0.0197628458498024,0,0,0,0
TMEM256,0.0909090909090909,0.203488372093023,0.191919191919192,0.346153846153846,0
NLGN2,0.00395256916996047,0,0.0404040404040404,0,0
TMEM102,0.0118577075098814,0.0116279069767442,0.0202020202020202,0,0
CHRNB1,0.00395256916996047,0.0116279069767442,0.0505050505050505,0.0769230769230769,0
ZBTB4,0.0158102766798419,0.0348837209302326,0.0404040404040404,0.0384615384615385,0
POLR2A,0.0711462450592885,0.063953488372093,0.121212121212121,0.0576923076923077,0
TNFSF12,0.00395256916996047,0.0581395348837209,0.121212121212121,0.0192307692307692,0
TNFSF13,0,0.191860465116279,0,0,0
SENP3,0,0.0232558139534884,0,0,0
EIF4A1,0.0948616600790514,0.174418604651163,0.191919191919192,0.0769230769230769,0
CD68,0,2.00581395348837,0,0,0
AC016876.1,0.0118577075098814,0.0116279069767442,0.0202020202020202,0.0384615384615385,0
MPDU1,0.0158102766798419,0.0581395348837209,0.0404040404040404,0.0961538461538462,0
FXR2,0.00395256916996047,0.00581395348837209,0.0202020202020202,0,0
SAT2,0.126482213438735,0.191860465116279,0.181818181818182,0.461538461538462,0
TP53,0.00790513833992095,0.0174418604651163,0.0303030303030303,0.0576923076923077,0
WRAP53,0,0.0116279069767442,0.0101010101010101,0,0
EFNB3,0,0,0.0101010101010101,0,0
KDM6B,0.0237154150197628,0.0988372093023256,0.121212121212121,0.0769230769230769,0
TMEM88,0,0,0.464646464646465,0,0
NAA38,0.122529644268775,0.209302325581395,0.454545454545455,0.0961538461538462,0.0344827586206897
CYB5D1,0,0,0.0606060606060606,0,0
CHD3,0.0395256916996047,0.0406976744186047,0.111111111111111,0.0192307692307692,0
RNF227,0.0158102766798419,0.0116279069767442,0.0101010101010101,0.0192307692307692,0
TRAPPC1,0.16600790513834,0.255813953488372,0.333333333333333,0.288461538461538,0
CNTROB,0.00395256916996047,0.0232558139534884,0.0202020202020202,0,0
ALOX15B,0,0.0523255813953488,0,0,0
PER1,0.0553359683794466,0.122093023255814,0.141414141414141,0.0384615384615385,0
VAMP2,0.126482213438735,0.0581395348837209,0.171717171717172,0.0576923076923077,0
TMEM107,0.0316205533596838,0.0581395348837209,0.0404040404040404,0.0769230769230769,0.0344827586206897
BORCS6,0.110671936758893,0.0872093023255814,0.0707070707070707,0.0384615384615385,0
LINC00324,0.0632411067193676,0.0523255813953488,0.0202020202020202,0,0
CTC1,0.0118577075098814,0.00581395348837209,0.0303030303030303,0.0192307692307692,0
SLC25A35,0.00790513833992095,0.0116279069767442,0.0101010101010101,0,0
RANGRF,0.0553359683794466,0.0581395348837209,0.0404040404040404,0,0
ARHGEF15,0,0,0.0707070707070707,0,0
KRBA2,0.0118577075098814,0.0174418604651163,0.0505050505050505,0.0192307692307692,0
RPL26,4.28063241106719,3.5,4.41414141414141,3.5,0.517241379310345
NDEL1,0.0474308300395257,0.0232558139534884,0.0707070707070707,0.0192307692307692,0
MYH10,0.00790513833992095,0,0.0909090909090909,0.0384615384615385,0.0689655172413793
PIK3R6,0.00395256916996047,0.0232558139534884,0.0101010101010101,0,0
PIK3R5,0.0553359683794466,0.0523255813953488,0,0,0
STX8,0.0671936758893281,0.232558139534884,0.101010101010101,0.0576923076923077,0
GAS7,0.00395256916996047,0.0523255813953488,0.0202020202020202,0,0
SCO1,0.0197628458498024,0.0290697674418605,0.0303030303030303,0.0192307692307692,0
ADPRM,0.0355731225296443,0.00581395348837209,0.0202020202020202,0.0384615384615385,0
TMEM220,0.00395256916996047,0.0523255813953488,0.0101010101010101,0.0769230769230769,0
ZNF18,0.00790513833992095,0.0174418604651163,0,0,0
MAP2K4,0.0118577075098814,0.0232558139534884,0.0101010101010101,0.0576923076923077,0
ELAC2,0.0237154150197628,0.0174418604651163,0.0303030303030303,0.0192307692307692,0
COX10,0.0316205533596838,0,0.0303030303030303,0.0192307692307692,0
HS3ST3B1,0.0276679841897233,0.00581395348837209,0.0101010101010101,0,0
PMP22,0.00395256916996047,0.436046511627907,0.191919191919192,0.134615384615385,0
TRIM16,0.00395256916996047,0.00581395348837209,0.0202020202020202,0.0192307692307692,0
ZNF286A,0,0,0.0101010101010101,0,0
ADORA2B,0,0.00581395348837209,0,0.0192307692307692,0
ZSWIM7,0.0276679841897233,0.0755813953488372,0.0606060606060606,0.0576923076923077,0
TTC19,0.0474308300395257,0.0465116279069767,0.151515151515152,0.0192307692307692,0
NCOR1,0.158102766798419,0.0988372093023256,0.161616161616162,0.134615384615385,0.0344827586206897
PIGL,0.0237154150197628,0.0290697674418605,0.0101010101010101,0.0384615384615385,0
CENPV,0.0474308300395257,0.0116279069767442,0.0202020202020202,0.0576923076923077,0.0344827586206897
UBB,4.91699604743083,2.36627906976744,1.53535353535354,3.46153846153846,4.96551724137931
AC093484.3,0.0158102766798419,0,0,0,0
TRPV2,0.0276679841897233,0.0406976744186047,0.0101010101010101,0,0
CCDC144A,0.00395256916996047,0,0,0,0
AC098850.3,0,0.0406976744186047,0.0101010101010101,0.0384615384615385,0
MPRIP,0.0158102766798419,0.00581395348837209,0.212121212121212,0.0192307692307692,0
FLCN,0.00790513833992095,0.0232558139534884,0.0404040404040404,0.0192307692307692,0
COPS3,0.0909090909090909,0.0755813953488372,0.0606060606060606,0.0576923076923077,0
NT5M,0.00395256916996047,0,0,0,0
MED9,0.0395256916996047,0,0.0101010101010101,0.0192307692307692,0
RASD1,0.25296442687747,0.168604651162791,0.252525252525252,0.923076923076923,0
PEMT,0.00790513833992095,0.0232558139534884,0.0909090909090909,0.0576923076923077,0.0344827586206897
RAI1,0,0.0116279069767442,0,0.0384615384615385,0
SREBF1,0.00395256916996047,0.0406976744186047,0,0.0192307692307692,0
TOM1L2,0,0.0116279069767442,0.0505050505050505,0.0384615384615385,0
ATPAF2,0.00395256916996047,0.0523255813953488,0.0202020202020202,0,0
GID4,0.0118577075098814,0,0.0303030303030303,0,0
DRG2,0.0434782608695652,0.0174418604651163,0,0.0384615384615385,0
ALKBH5,0.0355731225296443,0.0465116279069767,0.0707070707070707,0.0961538461538462,0
LLGL1,0.00790513833992095,0,0,0,0
FLII,0.0237154150197628,0.0755813953488372,0.0909090909090909,0.0576923076923077,0
MIEF2,0,0.00581395348837209,0,0,0
TOP3A,0,0.0174418604651163,0.0303030303030303,0,0.0344827586206897
SMCR8,0,0.0174418604651163,0,0.0192307692307692,0
SHMT1,0.0197628458498024,0.0465116279069767,0.0101010101010101,0.153846153846154,0
TRIM16L,0.00790513833992095,0.00581395348837209,0,0,0
TVP23B,0.0474308300395257,0.0232558139534884,0.0606060606060606,0.0192307692307692,0
PRPSAP2,0.0355731225296443,0.0290697674418605,0.0303030303030303,0.0576923076923077,0
FAM83G,0,0.00581395348837209,0,0,0
GRAP,0.0197628458498024,0,0.101010101010101,0,0
AC007952.4,0.0316205533596838,0.0465116279069767,0.0505050505050505,0,0
EPN2,0,0,0.0707070707070707,0.0384615384615385,0
B9D1,0.00395256916996047,0,0.0303030303030303,0.0192307692307692,0
MAPK7,0.00395256916996047,0.0116279069767442,0.0707070707070707,0.0192307692307692,0
SLC47A1,0,0.0232558139534884,0,0,0
ALDH3A2,0.00790513833992095,0.0232558139534884,0.0505050505050505,0.269230769230769,0
ULK2,0.00395256916996047,0.0116279069767442,0.0202020202020202,0,0
AKAP10,0.0237154150197628,0.063953488372093,0.0202020202020202,0.0384615384615385,0
SPECC1,0.00395256916996047,0.0174418604651163,0,0,0
USP22,0.0553359683794466,0.0290697674418605,0.171717171717172,0.0961538461538462,0
DHRS7B,0.00395256916996047,0.0290697674418605,0.0505050505050505,0.0384615384615385,0
TMEM11,0.0474308300395257,0.0523255813953488,0.101010101010101,0.0576923076923077,0.137931034482759
NATD1,0,0.0116279069767442,0,0.0384615384615385,0.0689655172413793
MAP2K3,0.0711462450592885,0.0465116279069767,0.0808080808080808,0.0576923076923077,0.103448275862069
C17orf51,0.00395256916996047,0,0.0101010101010101,0,0
WSB1,0.300395256916996,0.441860465116279,0.484848484848485,0.326923076923077,0
KSR1,0.0118577075098814,0.0290697674418605,0.0505050505050505,0,0
LGALS9,0.00395256916996047,0.127906976744186,0.0505050505050505,0,0
LYRM9,0.0197628458498024,0.0116279069767442,0.0101010101010101,0,0
NLK,0.00790513833992095,0.0290697674418605,0,0,0
TMEM97,0.0237154150197628,0.0116279069767442,0,0.0192307692307692,0
IFT20,0.0592885375494071,0.063953488372093,0.0909090909090909,0.115384615384615,0
TNFAIP1,0.00395256916996047,0.00581395348837209,0.101010101010101,0.0769230769230769,0
POLDIP2,0.0316205533596838,0.0116279069767442,0.0505050505050505,0.134615384615385,0.0344827586206897
TMEM199,0.0355731225296443,0.0290697674418605,0.0202020202020202,0,0.0344827586206897
SARM1,0,0.0116279069767442,0.0101010101010101,0,0
VTN,0,0,0,1.48076923076923,0
SLC46A1,0,0.0116279069767442,0.0101010101010101,0,0
UNC119,0.0513833992094862,0.0813953488372093,0.0505050505050505,0,0
PIGS,0.0158102766798419,0.0348837209302326,0.0202020202020202,0.0384615384615385,0
ALDOC,0.0237154150197628,0.0406976744186047,0.0505050505050505,0.0576923076923077,0
SPAG5,0.0237154150197629,0.0116279069767442,0,0.0192307692307692,0
KIAA0100,0.0316205533596838,0.0348837209302326,0.0606060606060606,0.0576923076923077,0
SDF2,0.0909090909090909,0.0406976744186047,0.131313131313131,0.0961538461538462,0
SUPT6H,0.122529644268775,0.0406976744186047,0.0303030303030303,0.0384615384615385,0
RAB34,0.00395256916996047,0.0581395348837209,0.0404040404040404,0,0
RPL23A,3.09881422924901,2.09883720930233,2.34343434343434,1.92307692307692,0.448275862068966
TLCD1,0.00790513833992095,0,0,0.0384615384615385,0
NEK8,0.0118577075098814,0,0,0,0
TRAF4,0.0355731225296443,0,0.0505050505050505,0.0384615384615385,0
FAM222B,0.0197628458498024,0.0406976744186047,0.0202020202020202,0.0384615384615385,0
ERAL1,0.0276679841897233,0.0290697674418605,0.0707070707070707,0.0384615384615385,0
FLOT2,0.0632411067193676,0.0581395348837209,0.101010101010101,0.153846153846154,0
DHRS13,0.0197628458498024,0.00581395348837209,0,0,0
PHF12,0.0118577075098814,0.0232558139534884,0.0505050505050505,0.0192307692307692,0
PIPOX,0,0.00581395348837209,0,0.0384615384615385,0
SEZ6,0,0,0,0,0
MYO18A,0.0118577075098814,0,0.0202020202020202,0,0
NUFIP2,0.075098814229249,0.133720930232558,0.202020202020202,0.0192307692307692,0
TAOK1,0.0632411067193676,0.0988372093023256,0.131313131313131,0.115384615384615,0
ABHD15,0.0197628458498024,0.0174418604651163,0.0101010101010101,0,0
TP53I13,0.0592885375494071,0.0348837209302326,0.0404040404040404,0.0384615384615385,0
GIT1,0.00790513833992095,0,0.0808080808080808,0.0192307692307692,0
SSH2,0.130434782608696,0.0872093023255814,0.0202020202020202,0,0
NSRP1,0.0355731225296443,0.0348837209302326,0.121212121212121,0.0384615384615385,0
BLMH,0.0237154150197628,0.0116279069767442,0.0404040404040404,0.0576923076923077,0
CPD,0.00395256916996047,0.063953488372093,0.151515151515152,0.269230769230769,0
GOSR1,0.0434782608695652,0.0232558139534884,0.0909090909090909,0.0576923076923077,0
CRLF3,0.0632411067193676,0.0290697674418605,0.0202020202020202,0,0
ATAD5,0.0316205533596838,0,0,0,0
TEFM,0.0434782608695652,0.0290697674418605,0.0202020202020202,0.0384615384615385,0
ADAP2,0.00790513833992095,0.180232558139535,0.0101010101010101,0,0
RNF135,0.0237154150197628,0.0523255813953488,0.0404040404040404,0.0192307692307692,0
NF1,0.0158102766798419,0.0581395348837209,0.0303030303030303,0.0769230769230769,0
EVI2B,0.0671936758893281,0.244186046511628,0,0,0
EVI2A,0.146245059288538,0.13953488372093,0,0,0
RAB11FIP4,0.0276679841897233,0,0,0,0
COPRS,0.0118577075098814,0.0348837209302326,0.0404040404040404,0.0769230769230769,0
UTP6,0.0316205533596838,0.0465116279069767,0.0303030303030303,0.0192307692307692,0
SUZ12,0.0276679841897233,0.0581395348837209,0.0505050505050505,0,0.0344827586206897
LRRC37B,0.00395256916996047,0.0174418604651163,0.0101010101010101,0,0
AC116407.2,0.00790513833992095,0.00581395348837209,0.0101010101010101,0,0
RHOT1,0.0316205533596838,0.0348837209302326,0.0404040404040404,0.0769230769230769,0
C17orf75,0.0355731225296443,0.0174418604651163,0,0.0384615384615385,0
ZNF207,0.0553359683794466,0.122093023255814,0.242424242424242,0.192307692307692,0
PSMD11,0.0553359683794466,0.116279069767442,0.191919191919192,0.0769230769230769,0
CDK5R1,0.00395256916996047,0.0116279069767442,0,0,0
MYO1D,0.0158102766798419,0.0174418604651163,0.111111111111111,0.0384615384615385,0.0344827586206897
TMEM98,0.00395256916996047,0,0,0.192307692307692,0
CCL2,0,0.162790697674419,1.48484848484848,0.634615384615385,0
CCL13,0,0.156976744186047,0,0,0
ZNF830,0.0434782608695652,0.0116279069767442,0.0606060606060606,0.0192307692307692,0
LIG3,0.0237154150197629,0,0.0303030303030303,0,0
RFFL,0.0355731225296443,0.00581395348837209,0.0202020202020202,0.0192307692307692,0
RAD51D,0.00790513833992095,0.0174418604651163,0,0,0
NLE1,0,0,0.0202020202020202,0.0384615384615385,0
SLFN5,0.0395256916996047,0.0174418604651163,0.0606060606060606,0.0384615384615385,0
AC022706.1,0.0434782608695652,0.0290697674418605,0,0,0
SLFN11,0.0316205533596838,0.063953488372093,0.0202020202020202,0,0
SLFN12,0.00790513833992095,0.0232558139534884,0,0,0
SLFN13,0.0158102766798419,0.00581395348837209,0,0.0192307692307692,0
SLFN12L,0.075098814229249,0,0,0,0
LINC02001,0.0316205533596838,0.0232558139534884,0.0303030303030303,0,0
AP2B1,0.0474308300395257,0.0406976744186047,0.0707070707070707,0.0576923076923077,0
TAF15,0.256916996047431,0.0988372093023256,0.161616161616162,0.0384615384615385,0
MMP28,0,0,0.141414141414141,0,0
CCL5,3.74308300395257,0.0116279069767442,0,0,0
CCL14,0,0,0.242424242424242,0,0
CCL23,0.00790513833992095,0.0348837209302326,0.0202020202020202,0,0
CCL18,0.00395256916996047,0.633720930232558,0,0,0
AC243829.4,0.0237154150197628,0.0174418604651163,0,0,0
CCL3,0.213438735177866,0.552325581395349,0,0,0
CCL4,3.01185770750988,1.11046511627907,0,0,0
CCL3L1,0.0869565217391304,0.25,0,0,0
CCL4L2,0.782608695652174,0.517441860465116,0,0,0
ZNHIT3,0.08300395256917,0.0465116279069767,0.0808080808080808,0.0769230769230769,0
MYO19,0.0118577075098814,0,0.0303030303030303,0,0
PIGW,0.00790513833992095,0.0116279069767442,0.0202020202020202,0,0
GGNBP2,0.158102766798419,0.063953488372093,0.151515151515152,0.153846153846154,0
DHRS11,0.00790513833992095,0,0,0,0
MRM1,0.00395256916996047,0,0.0202020202020202,0,0
AATF,0.0632411067193676,0.0290697674418605,0.0606060606060606,0.0576923076923077,0
ACACA,0.0474308300395257,0.0116279069767442,0.0303030303030303,0.0192307692307692,0
TADA2A,0.00790513833992095,0,0.0101010101010101,0,0
DUSP14,0.0197628458498024,0.00581395348837209,0.0404040404040404,0,0
SYNRG,0.075098814229249,0.0232558139534884,0.0404040404040404,0.0192307692307692,0
DDX52,0.0316205533596838,0.0290697674418605,0.0606060606060606,0.0576923076923077,0.0344827586206897
HNF1B,0.00395256916996047,0,0,0.0576923076923077,0
MRPL45,0.0316205533596838,0.0406976744186047,0.0303030303030303,0.153846153846154,0
SOCS7,0,0.0116279069767442,0.0303030303030303,0,0
ARHGAP23,0,0,0.0707070707070707,0.0192307692307692,0
AC006449.6,0.0118577075098814,0,0,0,0
MLLT6,0.0316205533596838,0.0406976744186047,0.151515151515152,0.0192307692307692,0
CISD3,0.0909090909090909,0.133720930232558,0.0606060606060606,0.326923076923077,0
