,SCAF1355_6,SCAF1356_16,SCAF1357_6PDC,SCAF1358_16PDC
KIAA0040,0.00914913083257091,0.0150727650727651,0.0139165009940358,0.0230341540905481
TNR,0.0192131747483989,0.102390852390852,0.0238568588469185,0.121525019857029
COP1,0.167429094236048,0.0966735966735967,0.188866799204771,0.211278792692613
AL359265.3,0.00182982616651418,0.00155925155925156,0.00397614314115308,0.00158856235107228
ASTN1,0.0585544373284538,0.0311850311850312,0.0934393638170974,0.0373312152501986
SEC16B,0.00640439158279963,0.0166320166320166,0.00198807157057654,0.0142970611596505
RASAL2-AS1,0.0146386093321134,0.00467775467775468,0.0099403578528827,0.00635424940428912
RASAL2,0.104300091491308,0.0545738045738046,0.115308151093439,0.0373312152501986
C1orf220,0.00457456541628545,0.00155925155925156,0.00795228628230616,0.00079428117553614
AL137796.1,0.00182982616651418,0,0.00596421471172962,0
AL449106.1,0.00823421774931381,0.00467775467775468,0.00397614314115308,0.0039714058776807
RALGPS2,0.193046660567246,0.12993762993763,0.246520874751491,0.127084988085782
FAM20B,0.159194876486734,0.157484407484407,0.166998011928429,0.187450357426529
TOR3A,0.161939615736505,0.153326403326403,0.234592445328032,0.192216044479746
ABL2,0.139066788655078,0.0893970893970894,0.159045725646123,0.0881652104845115
SOAT1,0.0777676120768527,0.08004158004158,0.115308151093439,0.0714853057982526
TDRD5,0.0164684354986276,0.00987525987525988,0.0318091451292246,0.0142970611596505
FAM163A,0.00274473924977127,0.0025987525987526,0.00198807157057654,0.00238284352660842
TOR1AIP2,0.254345837145471,0.187110187110187,0.234592445328032,0.15647339158062
AL353708.3,0.0439158279963403,0.0296257796257796,0.047713717693837,0.0246227164416203
TOR1AIP1,0.182067703568161,0.183991683991684,0.220675944333996,0.230341540905481
AL353708.1,0.00731930466605672,0.00675675675675676,0.00596421471172962,0.00873709293089754
CEP350,0.376944190301921,0.282744282744283,0.371769383697813,0.344718030182685
QSOX1,0.343092406221409,0.547297297297297,0.320079522862823,0.585385226370135
LHX4,0.00365965233302836,0,0.00198807157057654,0.00238284352660842
ACBD6,0.618481244281793,0.467775467775468,0.650099403578529,0.538522637013503
XPR1,0.232387923147301,0.166320166320166,0.250497017892644,0.173947577442415
KIAA1614,0.00365965233302836,0.0239085239085239,0.00596421471172962,0.0142970611596505
AL162431.2,0.000914913083257091,0.00051975051975052,0.00198807157057654,0.0039714058776807
KIAA1614-AS1,0.000914913083257091,0.00207900207900208,0,0
STX6,0.289112534309241,0.147089397089397,0.262425447316103,0.220015885623511
MR1,0.00914913083257091,0.0654885654885655,0.0159045725646123,0.068308181096108
IER5,0.61939615736505,0.197505197505198,0.666003976143141,0.332803812549643
LINC01732,0.00365965233302836,0.00103950103950104,0.00596421471172962,0.00714853057982526
CACNA1E,0.0494053064958829,0.00155925155925156,0.0556660039761431,0.00635424940428912
GLUL,0.628545288197621,0.623700623700624,0.763419483101392,0.733121525019857
RNASEL,0.00365965233302836,0.0207900207900208,0.00596421471172962,0.028594122319301
RGS16,0.615736505032022,0.410602910602911,0.757455268389662,0.458300238284353
LINC01686,0.00365965233302836,0.0077962577962578,0.0139165009940358,0.00953137410643368
RGS8,0.00640439158279963,0,0.0139165009940358,0
NPL,0.010064043915828,0.00311850311850312,0.0178926441351889,0.00635424940428912
DHX9,0.600182982616651,0.428794178794179,0.753479125248509,0.481334392374901
LAMC1,0.0988106129917658,0.0426195426195426,0.133200795228628,0.0405083399523431
LAMC2,0.000914913083257091,0.00311850311850312,0.00397614314115308,0.0230341540905481
NMNAT2,0.010064043915828,0.00155925155925156,0.0139165009940358,0.00238284352660842
SMG7,0.311985361390668,0.227650727650728,0.385685884691849,0.227164416203336
ARPC5,0.495882891125343,0.587318087318087,0.524850894632207,0.720413026211279
RGL1,0.00274473924977127,0.00103950103950104,0.00198807157057654,0
TSEN15,0.090576395242452,0.139293139293139,0.149105367793241,0.20174741858618
AL445228.2,0.00274473924977127,0.00883575883575884,0.00397614314115308,0.00238284352660842
C1orf21,0.120768526989936,0.141891891891892,0.186878727634195,0.161239078633836
EDEM3,0.314730100640439,0.23024948024948,0.306163021868787,0.223987291501191
FAM129A,0.0667886550777676,0.0369022869022869,0.0934393638170974,0.0381254964257347
RNF2,0.146386093321135,0.106548856548857,0.153081510934394,0.157267672756156
TRMT1L,0.128087831655993,0.079002079002079,0.20675944333996,0.103256552819698
SWT1,0.0292772186642269,0.0306652806652807,0.0516898608349901,0.0381254964257347
IVNS1ABP,0.526989935956084,0.552494802494803,0.584493041749503,0.590945194598888
AL078644.2,0.00365965233302836,0.00051975051975052,0.00198807157057654,0.00079428117553614
HMCN1,0.00182982616651418,0.00051975051975052,0,0.00079428117553614
TPR,0.838060384263495,0.677234927234927,1.11729622266402,0.715647339158062
ODR4,0.154620311070448,0.136174636174636,0.266401590457256,0.131850675138999
OCLM,0.00274473924977127,0.00051975051975052,0.00198807157057654,0
ERVMER61-1,1.12442817932296,0.443347193347193,1.13916500994036,0.437648927720413
AL596211.1,0.00457456541628545,0.00311850311850312,0.00596421471172962,0.00158856235107228
AL929288.1,0,0.00155925155925156,0.00198807157057654,0
AL691515.1,0.00548947849954254,0.0025987525987526,0.0099403578528827,0.00158856235107228
LINC01035,0.000914913083257091,0,0.00198807157057654,0.00158856235107228
AL390957.1,0.000914913083257091,0.00051975051975052,0,0.00158856235107228
RGS1,0.00274473924977127,0.00207900207900208,0,0.00317712470214456
AL136454.1,0.0274473924977127,0.0161122661122661,0.0238568588469185,0.0309769658459095
RGS2,1.31107044830741,0.376299376299376,1.71968190854871,0.565528196981732
UCHL5,0.299176578225069,0.221933471933472,0.363817097415507,0.28196981731533
TROVE2,0.558096980786825,0.664760914760915,0.606361829025845,0.706115965051628
GLRX2,0.209515096065874,0.145530145530146,0.188866799204771,0.241461477362987
CDC73,0.191216834400732,0.161642411642412,0.27037773359841,0.267672756155679
B3GALT2,0.0265324794144556,0.00987525987525988,0.0298210735586481,0.0119142176330421
KCNT2,0.250686184812443,0.0717255717255717,0.266401590457256,0.0746624305003971
CFH,0.0777676120768527,0.00363825363825364,0.073558648111332,0.011119936457506
CFHR3,0.104300091491308,0.0576923076923077,0.153081510934394,0.0826052422557585
CFHR1,0.287282708142726,0.0327442827442827,0.397614314115308,0.0524225575853852
CFHR4,0.00182982616651418,0.00051975051975052,0.00198807157057654,0
F13B,0.00274473924977127,0,0.00397614314115308,0.00158856235107228
ASPM,0.258920402561757,0.219334719334719,0.437375745526839,0.251787132644956
ZBTB41,0.161939615736505,0.14033264033264,0.196819085487078,0.129467831612391
CRB1,0.0109789569990851,0.00727650727650728,0.0159045725646123,0.00635424940428912
DENND1B,0.104300091491308,0.0784823284823285,0.095427435387674,0.084988085782367
C1orf53,0.165599268069533,0.193347193347193,0.168986083499006,0.264495631453535
LHX9,0.00457456541628545,0.00051975051975052,0,0.00317712470214456
NEK7,0.228728270814273,0.248440748440748,0.254473161033797,0.328832406671962
PTPRC,0.00274473924977127,0,0.00198807157057654,0.0039714058776807
LINC00862,0.000914913083257091,0.00155925155925156,0.00198807157057654,0.00079428117553614
AC104461.1,0.120768526989936,0.04002079002079,0.127236580516899,0.0540111199364575
ZNF281,0.146386093321135,0.0743243243243243,0.174950298210736,0.0810166799046863
KIF14,0.080512351326624,0.0701663201663202,0.147117296222664,0.0841938046068308
DDX59,0.0677035681610247,0.0691268191268191,0.0755467196819085,0.108022239872915
AL445483.1,0.0631290027447392,0.0498960498960499,0.0834990059642147,0.0754567116759333
CAMSAP2,0.218664226898445,0.162681912681913,0.324055666003976,0.169976171564734
INAVA,0.000914913083257091,0.00103950103950104,0,0.00079428117553614
KIF21B,0.0841720036596523,0.0192307692307692,0.0834990059642147,0.0190627482128674
CACNA1S,0.00457456541628545,0.0025987525987526,0.00596421471172962,0
ASCL5,0.0182982616651418,0.00467775467775468,0.0218687872763419,0.0150913423351867
TMEM9,0.693504117108875,0.974532224532225,0.667992047713718,1.20174741858618
IGFN1,0.0137236962488564,0.0109147609147609,0.0099403578528827,0.00476568705321684
PKP1,0.00274473924977127,0.00103950103950104,0.00596421471172962,0.00238284352660842
LAD1,0.0677035681610247,0.0353430353430353,0.0755467196819085,0.0444797458300238
AC119427.1,0.00640439158279963,0.00103950103950104,0.0198807157057654,0
TNNI1,0.00731930466605672,0.00103950103950104,0.0119284294234592,0
PHLDA3,0.239707227813358,0.0748440748440748,0.196819085487078,0.241461477362987
CSRP1,0.904849039341263,0.842515592515592,1.0258449304175,1
AC096677.1,0.0466605672461116,0.0145530145530146,0.047713717693837,0.0182684670373312
NAV1,0.197621225983532,0.103950103950104,0.326043737574553,0.131056393963463
IPO9-AS1,0.105215004574565,0.0888773388773389,0.119284294234592,0.0913423351866561
AL645504.1,0,0.00155925155925156,0,0.00158856235107228
IPO9,0.32387923147301,0.228690228690229,0.421471172962227,0.228752978554408
SHISA4,0.0146386093321134,0.0202702702702703,0.0298210735586481,0.0301826846703733
TIMM17A,0.517840805123513,0.409043659043659,0.552683896620278,0.549642573471009
RNPEP,0.255260750228728,0.198544698544699,0.337972166998012,0.517077045274027
AC099676.1,0.00274473924977127,0.00207900207900208,0.00198807157057654,0.00238284352660842
ELF3-AS1,0.010064043915828,0.0202702702702703,0.0218687872763419,0.0309769658459095
ELF3,0.520585544373285,0.931392931392931,0.727634194831014,0.830818109610802
GPR37L1,0.000914913083257091,0.00727650727650728,0.00198807157057654,0.00079428117553614
ARL8A,0.257090576395242,0.173596673596674,0.304174950298211,0.19142176330421
PTPN7,0.060384263494968,0.0878378378378378,0.0874751491053678,0.0714853057982526
LGR6,0.0192131747483989,0.0275467775467775,0.0178926441351889,0.0277998411437649
UBE2T,0.852698993595608,0.759355509355509,0.821073558648111,1.06195393169182
PPP1R12B,0.0933211344922232,0.0748440748440748,0.133200795228628,0.0643367752184273
KDM5B,0.589204025617566,0.68035343035343,0.795228628230616,0.559968228752979
AC098934.4,0.00457456541628545,0.00103950103950104,0.00596421471172962,0
PCAT6,0.181152790484904,0.146049896049896,0.202783300198807,0.208101667990469
RABIF,0.224153705397987,0.228690228690229,0.218687872763419,0.289118347895155
KLHL12,0.0878316559926807,0.0654885654885655,0.10934393638171,0.0730738681493249
ADIPOR1,0.721866422689844,0.93970893970894,0.63817097415507,1.11993645750596
CYB5R1,0.126258005489478,0.233367983367983,0.145129224652087,0.311358220810167
TMEM183A,0.422689844464776,0.469334719334719,0.481113320079523,0.584590945194599
PPFIA4,0.060384263494968,0.0816008316008316,0.0755467196819085,0.0691024622716442
ADORA1,0.0182982616651418,0.00207900207900208,0.00795228628230616,0.0119142176330421
CHIT1,0.000914913083257091,0,0.00397614314115308,0.00079428117553614
LINC01353,0.0521500457456542,0.0374220374220374,0.0556660039761431,0.0444797458300238
LINC01136,0.00731930466605672,0.00155925155925156,0.00397614314115308,0.00714853057982526
BTG2,0.975297346752059,0.571725571725572,1.11928429423459,0.629864972200159
FMOD,0.00823421774931381,0.0374220374220374,0.00596421471172962,0.0484511517077045
PRELP,0.000914913083257091,0.00363825363825364,0.00198807157057654,0.0039714058776807
ATP2B4,0.401646843549863,0.168918918918919,0.429423459244533,0.142176330420969
ZC3H11A,0.0567246111619396,0.0337837837837838,0.0854870775347912,0.0405083399523431
ZBED6,0.0631290027447392,0.0535343035343035,0.0934393638170974,0.0428911834789516
SNRPE,2.7483989021043,1.83316008316008,2.41351888667992,1.604447974583
SOX13,0.0969807868252516,0.114345114345114,0.143141153081511,0.132644956314535
ETNK2,0.0484903934126258,0.014033264033264,0.0536779324055666,0.0150913423351867
KISS1,0.158279963403477,0.0426195426195426,0.186878727634195,0.0540111199364575
GOLT1A,0.478499542543458,0.174116424116424,0.433399602385686,0.196981731532963
PLEKHA6,0.101555352241537,0.0680873180873181,0.129224652087475,0.0889594916600477
PPP1R15B,0.206770356816102,0.145010395010395,0.208747514910537,0.183478951548848
PIK3C2B,0.0411710887465691,0.0187110187110187,0.0318091451292246,0.0206513105639396
MDM4,0.425434583714547,0.34043659043659,0.403578528827038,0.283558379666402
LRRN2,0.103385178408051,0.0535343035343035,0.099403578528827,0.0587768069896743
AL512306.2,0.00640439158279963,0.0025987525987526,0.00795228628230616,0.00476568705321684
NFASC,0.191216834400732,0.196985446985447,0.208747514910537,0.18109610802224
TMEM81,0.0128087831655993,0.00987525987525988,0.0198807157057654,0.00555996822875298
RBBP5,0.173833485818847,0.101871101871102,0.188866799204771,0.120730738681493
DSTYK,0.115279048490393,0.0971933471933472,0.127236580516899,0.110405083399523
TMCC2,0.0567246111619396,0.0296257796257796,0.0894632206759443,0.0405083399523431
NUAK2,0.186642268984446,0.104469854469854,0.182902584493042,0.126290706910246
KLHDC8A,0.356816102470265,0.247401247401247,0.417495029821074,0.277204130262113
LEMD1-AS1,0.0237877401646844,0.0145530145530146,0.0159045725646123,0.0103256552819698
LEMD1,0.135407136322049,0.31029106029106,0.1610337972167,0.432883240667196
BLACAT1,0.00182982616651418,0.00363825363825364,0.00596421471172962,0.00317712470214456
AC098936.1,0.0109789569990851,0.00051975051975052,0.0119284294234592,0.0039714058776807
CDK18,0.215004574565416,0.27962577962578,0.226640159045726,0.354249404289118
MFSD4A,0.05032021957914,0.04002079002079,0.0596421471172962,0.0468625893566322
ELK4,0.117108874656908,0.108627858627859,0.113320079522863,0.0841938046068308
SLC45A3,0.010064043915828,0.00883575883575884,0.00397614314115308,0.0119142176330421
NUCKS1,4.10612991765782,4.66839916839917,4.78528827037773,4.09054805401112
RAB29,0.060384263494968,0.0498960498960499,0.0775347912524851,0.0603653693407466
SLC41A1,0.103385178408051,0.173596673596674,0.125248508946322,0.189833200953137
RHEX,0.00274473924977127,0.0166320166320166,0.00198807157057654,0.0127084988085782
AVPR1B,0.00365965233302836,0.00727650727650728,0.00795228628230616,0.0079428117553614
AC244035.1,0,0.00103950103950104,0,0.00238284352660842
FAM72A,0.0118938700823422,0.00987525987525988,0.00795228628230616,0.00873709293089754
SRGAP2,0.0960658737419945,0.0462577962577963,0.127236580516899,0.0691024622716442
IKBKE,0.0173833485818847,0.025987525987526,0.0159045725646123,0.0357426528991263
RASSF5,0.233302836230558,0.109147609147609,0.240556660039761,0.144559173947577
EIF2D,0.108874656907594,0.137214137214137,0.149105367793241,0.121525019857029
AL591846.2,0.00365965233302836,0.00883575883575884,0.00795228628230616,0.00476568705321684
DYRK3,0.0823421774931382,0.0498960498960499,0.0715705765407555,0.0500397140587768
MAPKAPK2,0.0832570905763952,0.10966735966736,0.095427435387674,0.122319301032566
IL19,0.00365965233302836,0,0.00397614314115308,0
FCMR,0.0530649588289113,0.0722453222453222,0.0695825049701789,0.0961080222398729
PIGR,0.00274473924977127,0,0.00397614314115308,0.00158856235107228
C1orf116,0.0182982616651418,0.0317047817047817,0.0139165009940358,0.0349483717235902
PFKFB2,0.00731930466605672,0.00311850311850312,0.0119284294234592,0.00555996822875298
YOD1,0.060384263494968,0.0488565488565489,0.073558648111332,0.0444797458300238
CD55,0.224153705397987,0.148648648648649,0.304174950298211,0.180301826846704
CR1L,0.00274473924977127,0.00103950103950104,0,0
CD46,1.10155535224154,1.5545738045738,1.12127236580517,1.72200158856235
MIR29B2CHG,0.10064043915828,0.112785862785863,0.141153081510934,0.0571882446386021
CD34,0.00823421774931381,0.00727650727650728,0.00397614314115308,0.00635424940428912
AL356275.1,0.000914913083257091,0.00311850311850312,0.00198807157057654,0.00158856235107228
PLXNA2,0.0384263494967978,0.204261954261954,0.0695825049701789,0.182684670373312
LAMB3,0.000914913083257091,0.00051975051975052,0.00198807157057654,0.00635424940428912
G0S2,0.0695333943275389,0.0332640332640333,0.0536779324055666,0.0262112787926926
C1orf74,0.0494053064958829,0.0155925155925156,0.0636182902584493,0.0373312152501986
IRF6,0.0247026532479414,0.0951143451143451,0.0298210735586481,0.144559173947577
UTP25,0.177493138151876,0.146049896049896,0.204771371769384,0.177124702144559
SYT14,0.257090576395242,0.113825363825364,0.294234592445328,0.131056393963463
SERTAD4-AS1,0.0512351326623971,0,0.0675944333996024,0.00158856235107228
SERTAD4,0.0311070448307411,0.00103950103950104,0.0337972166998012,0.00317712470214456
HHAT,0.0109789569990851,0.0166320166320166,0.0178926441351889,0.0198570293884035
KCNH1,0.00914913083257091,0.00051975051975052,0.0119284294234592,0.00079428117553614
RCOR3,0.254345837145471,0.327962577962578,0.31610337972167,0.378077839555203
TRAF5,0.0567246111619396,0.0410602910602911,0.0536779324055666,0.0428911834789516
LINC00467,0.16651418115279,0.134615384615385,0.127236580516899,0.0992851469420175
RD3,0.00640439158279963,0.00051975051975052,0.0159045725646123,0
SLC30A1,0.110704483074108,0.0545738045738046,0.121272365805169,0.0675138999205719
NEK2,0.133577310155535,0.158523908523909,0.242544731610338,0.197776012708499
AC096637.2,0.00548947849954254,0.00623700623700624,0.00397614314115308,0.00635424940428912
LPGAT1,0.371454711802379,0.321725571725572,0.31610337972167,0.510722795869738
INTS7,0.140896614821592,0.124740124740125,0.170974155069582,0.119936457505957
DTL,0.155535224153705,0.113825363825364,0.190854870775348,0.133439237490071
AL451060.1,0.00274473924977127,0.00207900207900208,0.00397614314115308,0.00317712470214456
PPP2R5A,0.0814272644098811,0.0904365904365904,0.113320079522863,0.181890389197776
AL360091.3,0.00548947849954254,0.00155925155925156,0.00198807157057654,0
TMEM206,0.141811527904849,0.0571725571725572,0.176938369781312,0.0786338363780778
NENF,3.79231473010064,1.18762993762994,3.15705765407555,6.17235901509134
LINC01740,0.00365965233302836,0.00051975051975052,0,0
AC092803.2,0.200365965233303,0.133575883575884,0.210735586481113,0.183478951548848
ATF3,0.508691674290942,0.209459459459459,0.63220675944334,0.309769658459095
AL590648.3,0,0.00155925155925156,0,0.00158856235107228
BATF3,0,0.00415800415800416,0,0.00555996822875298
NSL1,0.414455626715462,0.444906444906445,0.42544731610338,0.520254169976172
TATDN3,0.142726440988106,0.124220374220374,0.172962226640159,0.147736298649722
FLVCR1-DT,0.0649588289112534,0.0285862785862786,0.0795228628230616,0.0413026211278793
FLVCR1,0.184812442817932,0.119022869022869,0.240556660039761,0.151707704527403
VASH2,0.0677035681610247,0.0223492723492724,0.0874751491053678,0.0277998411437649
ANGEL2,0.151875571820677,0.132016632016632,0.174950298210736,0.123907863383638
RPS6KC1,0.154620311070448,0.121621621621622,0.190854870775348,0.111993645750596
AL592402.1,0.00365965233302836,0,0.00596421471172962,0
AC096639.1,0.0686184812442818,0.04002079002079,0.0834990059642147,0.0413026211278793
LINC00538,0.00274473924977127,0.0025987525987526,0.00596421471172962,0.0039714058776807
PROX1,0.793229643183898,0.650727650727651,0.884691848906561,0.570293884034948
AC011700.1,0.0128087831655993,0.0124740124740125,0.025844930417495,0.0142970611596505
SMYD2,0.239707227813358,0.207900207900208,0.236580516898608,0.299444003177125
PTPN14,0.00640439158279963,0.00831600831600832,0.0119284294234592,0.00873709293089754
CENPF,0.666971637694419,0.54002079002079,1.21073558648111,0.63383637807784
KCTD3,0.20128087831656,0.192827442827443,0.224652087475149,0.33121525019857
USH2A,0.00365965233302836,0.00103950103950104,0.0159045725646123,0.00158856235107228
GPATCH2,0.183897529734675,0.146569646569647,0.218687872763419,0.185861795075457
SPATA17,0.0942360475754803,0.128898128898129,0.107355864811133,0.158856235107228
RRP15,0.280878316559927,0.113825363825364,0.355864811133201,0.132644956314535
TGFB2,0.00914913083257091,0.00207900207900208,0.0159045725646123,0
LYPLAL1-DT,0.00823421774931381,0.0176715176715177,0.00198807157057654,0.00635424940428912
LYPLAL1,0.320219579139982,0.232848232848233,0.345924453280318,0.285146942017474
AC096642.1,0.00457456541628545,0.0103950103950104,0.0139165009940358,0.00476568705321684
ZC3H11B,0.00914913083257091,0.00051975051975052,0.0119284294234592,0.00714853057982526
SLC30A10,0.0182982616651418,0.00155925155925156,0.0218687872763419,0.00238284352660842
EPRS,0.852698993595608,0.624220374220374,1.12922465208748,0.642573471008737
BPNT1,0.150045745654163,0.154885654885655,0.180914512922465,0.174741858617951
IARS2,0.379688929551693,0.343035343035343,0.453280318091451,0.454328832406672
RAB3GAP2,0.233302836230558,0.181912681912682,0.328031809145129,0.164416203335981
MARK1,0.158279963403477,0.0280665280665281,0.228628230616302,0.0317712470214456
C1orf115,0.0192131747483989,0.0124740124740125,0.0218687872763419,0.0214455917394758
MARC2,0.0814272644098811,0.0576923076923077,0.0715705765407555,0.079428117553614
MARC1,0.253430924062214,0.122661122661123,0.290258449304175,0.15011914217633
AL445423.1,0.000914913083257091,0.0025987525987526,0.00198807157057654,0.00238284352660842
HLX-AS1,0.0347666971637694,0.0171517671517672,0.0417495029821074,0.0214455917394758
HLX,0.0155535224153705,0.0124740124740125,0.0198807157057654,0.0174741858617951
AL445470.1,0.0173833485818847,0.00883575883575884,0.0099403578528827,0.0174741858617951
DUSP10,0.107959743824337,0.08004158004158,0.149105367793241,0.101667990468626
AL356108.1,0,0.00051975051975052,0.00397614314115308,0
AL513314.2,0.00274473924977127,0.00311850311850312,0.0119284294234592,0.00238284352660842
TAF1A,0.0841720036596523,0.051975051975052,0.111332007952286,0.0675138999205719
TAF1A-AS1,0.0375114364135407,0.0239085239085239,0.0576540755467197,0.0333598093725179
MIA3,0.246111619396157,0.194386694386694,0.347912524850895,0.235901509134234
AL592148.3,0.00365965233302836,0.00311850311850312,0.00596421471172962,0.00635424940428912
AIDA,0.276303751143641,0.226611226611227,0.379721669980119,0.312152501985703
BROX,0.306495882891125,0.240644490644491,0.343936381709742,0.284352660841938
AL392172.1,0.12900274473925,0.0753638253638254,0.139165009940358,0.0953137410643368
DISP1,0.05032021957914,0.0764033264033264,0.0616302186878728,0.0635424940428912
TLR5,0.00365965233302836,0.00831600831600832,0.0099403578528827,0.00317712470214456
SUSD4,0.257090576395242,0.132016632016632,0.290258449304175,0.185861795075457
CCDC185,0.000914913083257091,0.00051975051975052,0.00198807157057654,0.00317712470214456
CAPN8,0.130832570905764,0.0197505197505198,0.153081510934394,0.011119936457506
CAPN2,0.276303751143641,0.578482328482329,0.296222664015905,0.873709293089754
TP53BP2,0.162854528819762,0.11018711018711,0.176938369781312,0.155679110405083
FBXO28,0.136322049405306,0.132016632016632,0.180914512922465,0.129467831612391
DEGS1,0.29551692589204,0.356548856548857,0.41351888667992,0.510722795869738
AC092809.4,0.000914913083257091,0.00051975051975052,0.00198807157057654,0.00079428117553614
NVL,0.141811527904849,0.115384615384615,0.192842942345924,0.142970611596505
CNIH4,0.593778591033852,0.457900207900208,0.568588469184891,0.676727561556791
WDR26,0.193961573650503,0.197505197505198,0.26441351888668,0.254964257347101
CNIH3,0.040256175663312,0.0202702702702703,0.0497017892644135,0.0309769658459095
DNAH14,0.227813357731016,0.218814968814969,0.238568588469185,0.194598888006354
LBR,0.400731930466606,0.280665280665281,0.475149105367793,0.308181096108022
AC092811.2,0.00457456541628545,0,0.00198807157057654,0
ENAH,0.483074107959744,0.344594594594595,0.592445328031809,0.425734710087371
SRP9,3.54620311070448,3.6502079002079,3.389662027833,4.74900714853058
EPHX1,0.291857273559012,0.414241164241164,0.355864811133201,0.563939634630659
AL591895.1,0.0283623055809698,0.00883575883575884,0.0298210735586481,0.0119142176330421
TMEM63A,0.214089661482159,0.109147609147609,0.332007952286282,0.0810166799046863
LEFTY1,0.00457456541628545,0.00103950103950104,0,0.00079428117553614
PYCR2,0.258920402561757,0.267671517671518,0.290258449304175,0.285146942017474
LEFTY2,0.000914913083257091,0.00051975051975052,0,0
SDE2,0.127172918572736,0.119022869022869,0.200795228628231,0.15011914217633
AL512343.2,0.0118938700823422,0.00675675675675676,0.00795228628230616,0.00555996822875298
H3F3A,20.4473924977127,22.7536382536383,19.7912524850895,26.6330420969023
LINC01703,0.0356816102470265,0.0223492723492724,0.0318091451292246,0.0158856235107228
ACBD3,0.170173833485819,0.127858627858628,0.190854870775348,0.200953137410643
ACBD3-AS1,0.00182982616651418,0,0.00397614314115308,0.00158856235107228
LIN9,0.0750228728270814,0.0561330561330561,0.10934393638171,0.0691024622716442
PARP1,1.44098810612992,1.04781704781705,1.60437375745527,1.11119936457506
STUM,0.00365965233302836,0.00155925155925156,0,0.00238284352660842
ITPKB,0.00274473924977127,0.00571725571725572,0,0.00953137410643368
PSEN2,0.0750228728270814,0.0602910602910603,0.0934393638170974,0.0675138999205719
COQ8A,0.444647758462946,0.277027027027027,0.42544731610338,0.326449563145353
CDC42BPA,0.324794144556267,0.235446985446985,0.349900596421471,0.317712470214456
ZNF678,0.106129917657823,0.0634095634095634,0.147117296222664,0.0714853057982526
SNAP47,0.237877401646844,0.190748440748441,0.330019880715706,0.266084193804607
JMJD4,0.0539798719121683,0.0426195426195426,0.0516898608349901,0.0436854646544877
SNAP47-AS1,0.000914913083257091,0.00207900207900208,0,0.00158856235107228
WNT9A,0.0146386093321134,0.0254677754677755,0.00596421471172962,0.0357426528991263
WNT3A,0.00274473924977127,0.00051975051975052,0.00397614314115308,0.00079428117553614
ARF1,1.94967978042086,2.16112266112266,1.95825049701789,2.39237490071485
C1orf35,0.895699908508692,0.893451143451143,0.805168986083499,0.861795075456712
MRPL55,0.629460201280878,0.554573804573805,0.556660039761431,0.63383637807784
GUK1,2.02927721866423,2.16943866943867,1.75745526838966,2.3693407466243
GJC2,0.0521500457456542,0.0161122661122661,0.0218687872763419,0.0238284352660842
IBA57-DT,0.000914913083257091,0.00051975051975052,0,0.00238284352660842
IBA57,0.0256175663311985,0.0192307692307692,0.0178926441351889,0.0127084988085782
OBSCN-AS1,0.00457456541628545,0.00831600831600832,0.00596421471172962,0.0135027799841144
OBSCN,0.0265324794144556,0.0135135135135135,0.0516898608349901,0.0119142176330421
TRIM11,0.112534309240622,0.0940748440748441,0.127236580516899,0.0953137410643368
TRIM17,0.0155535224153705,0.00935550935550936,0.00795228628230616,0.00476568705321684
HIST3H2A,0.646843549862763,0.647089397089397,0.618290258449304,0.805401111993646
HIST3H2BB,0.0247026532479414,0.0192307692307692,0.0457256461232604,0.0270055599682288
RNF187,1.11985361390668,0.539501039501039,0.506958250497018,1.11358220810167
RHOU,0.140896614821592,0.0701663201663202,0.172962226640159,0.0770452740270056
RAB4A,0.398902104300091,0.292619542619543,0.481113320079523,0.399523431294678
CCSAP,0.0896614821591949,0.0488565488565489,0.141153081510934,0.0698967434471803
NUP133,0.264409881061299,0.203742203742204,0.3220675944334,0.213661636219222
AL121990.1,0.00274473924977127,0.00155925155925156,0,0.00238284352660842
ABCB10,0.0439158279963403,0.0524948024948025,0.0616302186878728,0.0746624305003971
TAF5L,0.0667886550777676,0.0509355509355509,0.0775347912524851,0.0579825258141382
URB2,0.0658737419945105,0.0420997920997921,0.0656063618290258,0.0436854646544877
GALNT2,0.154620311070448,0.18970893970894,0.178926441351889,0.222398729150119
AL136988.2,0.0411710887465691,0.0155925155925156,0.0437375745526839,0.0270055599682288
PGBD5,0.131747483989021,0.15956340956341,0.194831013916501,0.200953137410643
AL133516.1,0.000914913083257091,0,0.00397614314115308,0.00873709293089754
COG2,0.168344007319305,0.145010395010395,0.204771371769384,0.149324861000794
AGT,0.00457456541628545,0.0992723492723493,0,0.116759332803813
CAPN9,0.030192131747484,0.0452182952182952,0.0318091451292246,0.0405083399523431
C1orf198,0.204940530649588,0.114864864864865,0.262425447316103,0.15011914217633
AL118511.1,0.00274473924977127,0.00051975051975052,0.00795228628230616,0
TTC13,0.15736505032022,0.10031185031185,0.20675944333996,0.0984908657664813
ARV1,0.239707227813358,0.163721413721414,0.256461232604374,0.230341540905481
FAM89A,0.0210430009149131,0.00467775467775468,0.025844930417495,0.00238284352660842
TRIM67,0.0256175663311985,0.00311850311850312,0.0318091451292246,0.00238284352660842
C1orf131,0.17291857273559,0.114864864864865,0.196819085487078,0.117553613979349
GNPAT,0.383348581884721,0.466216216216216,0.449304174950298,0.46703733121525
